time,open,high,low,close,LongExit WMA,200 Day Weighted Moving Average,Hull,LongExit WMA,200 Day Weighted Moving Average,Hull,Omega Candles (Open),Omega Candles (High,Omega Candles (Low),Omega Candles (Close),AlphaTrend,AlphaTrend Candles (Open),AlphaTrend Candles (High,AlphaTrend Candles (Low),AlphaTrend Candles (Close),AlphaTrend Candles (Open),AlphaTrend Candles (High,AlphaTrend Candles (Low),AlphaTrend Candles (Close),Signal 1. Long,Signal 2. Long,Signal 3. Long,Signal 4. Short,Signal 5. Short,Signal 6. Long,Signal 7. Short,Signal 8. Long,Upper Band 1,Upper Band 2,Upper Band 3,Upper Band 4,Upper Band 5,Upper Band 6,Upper Band 7,Lower Band 1,Lower Band 2,Lower Band 3,Lower Band 4,Lower Band 5,Lower Band 6,Lower Band 7,WMA (blue line),Colored Dots,Volatility-Adj.WMA,Hull,MA 1,MA 2,Plot,Plot,MA 3,Plot,Plot,MA 4,Plot,Plot,MA 5,Plot,Plot,LinReg of Src,Trend,Trend MA1,Signal 1,Signal 2,Trigger,EMA Avg,Plot,Plot,Trend,MA 1,LR of MA1,MA 2,LR of MA2,MA 3,LR of MA3,mA 4,LR of MA4,Red MMC 2,Red MMC 3,Green MMC 2,Green MMC 3
1706020200,484.01,484.37,483.06,483.26,475.23223899371055,448.1313835820896,NaN,474.83266940692897,448.1313835820896,NaN,484.01,484.37,483.06,483.26,NaN,NaN,484.37,483.06,483.26,NaN,484.37,483.06,483.26,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,482.31221057305436,NaN,NaN,NaN,482.4175943149705,480.4923472054972,477.4806146304675,478.44323818520417,476.5179910757309,NaN,476.3457184421763,474.420471332703,NaN,476.1948625484472,474.2696154389739,NaN,72.30195786451667,84.77540424133737,86.55647261162282,NaN,78.53868105292702,NaN,NaN,NaN,NaN,0.9862452353811099,NaN,1.206273969231635,1.4135611553500445,NaN,NaN,0.8932096858324441,NaN,NaN,NaN,NaN,NaN
1706025600,483.265,483.69,482.89,483.23,475.40118149146457,448.1313835820896,NaN,474.9780140927776,448.1313835820896,NaN,483.265,483.69,482.89,483.23,NaN,NaN,483.69,482.89,483.23,NaN,483.69,482.89,483.23,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,482.539270340542,NaN,NaN,NaN,482.8461692490139,480.9313746106353,477.7580693815988,478.71546670078806,476.8006720624095,NaN,476.5183461935843,474.60355155520574,NaN,476.35857881065385,474.4437841722753,NaN,71.59988382262861,82.13759006051826,85.71162672882299,NaN,76.86873694157345,NaN,NaN,NaN,NaN,0.7752963380676382,NaN,0.9972476426630692,1.2249154132428615,NaN,NaN,0.9125944396955316,NaN,NaN,NaN,NaN,NaN
1706031000,483.22,484.03,483.08,483.945,475.58221832884095,448.1313835820896,NaN,475.1320786846741,448.1313835820896,NaN,483.22,484.03,483.08,483.945,NaN,NaN,484.03,483.08,483.945,NaN,484.03,483.08,483.945,0,0,0,0,0,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,482.8775522659581,NaN,NaN,NaN,483.27866238108504,481.37256568909027,478.0533257918552,479.00637413785256,477.1002774458578,NaN,476.7042254972704,474.7981288052756,NaN,476.53526667483834,474.62916998284356,NaN,77.77272512289049,80.82134564159608,84.47249975505437,NaN,79.29703538224328,NaN,NaN,NaN,NaN,0.6733260591848497,NaN,0.8350615367600881,1.032951259744118,NaN,NaN,0.9253405252633251,NaN,0.6547478970708767,NaN,NaN,NaN
1706036400,483.965,484.96,483.63,484.65,475.7749604672056,448.1313835820896,NaN,475.2946136230183,448.1313835820896,NaN,483.965,484.96,483.63,484.65,NaN,NaN,484.96,483.63,484.65,NaN,484.96,483.63,484.65,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,483.2969858266832,NaN,NaN,NaN,483.7191661958707,481.81750047079595,478.36573152337866,479.316564385916,477.4148986608413,NaN,476.9045673460216,475.0029016209469,NaN,476.72579332974294,474.8241276046682,NaN,82.31966994839362,80.51140078525862,83.22342023631055,NaN,81.41553536682612,NaN,NaN,NaN,NaN,0.6684979509461186,NaN,0.7390692889389281,0.8709799764348674,NaN,NaN,0.9368757358819254,NaN,0.6753729778837396,NaN,NaN,NaN
1706041800,484.65,485.105,484.34,484.89,475.9694672057502,448.5812527363185,NaN,475.4589606576631,448.5812527363185,NaN,484.65,485.105,484.34,484.89,NaN,NaN,485.105,484.34,484.89,NaN,485.105,484.34,484.89,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,483.6628927961915,NaN,NaN,NaN,484.1213215075963,482.2302574397723,478.67784313725485,479.62337517116686,477.73231110334285,NaN,477.1045021580441,475.2134380902201,NaN,476.9149992396622,475.0239351718382,NaN,83.68322060443943,80.5615214930774,82.15473949925243,NaN,82.12237104875841,NaN,NaN,NaN,NaN,0.6740230964890467,NaN,0.6905576930606003,0.753882341193325,NaN,NaN,0.9451089529992043,NaN,0.6733481557917003,0.6733481557917003,NaN,NaN
1706106600,487.8,488.61,486.4,487.95,476.21868553459126,448.5812527363185,NaN,475.66832941867295,448.5812527363185,NaN,487.8,488.61,486.4,487.95,NaN,NaN,488.61,486.4,487.95,NaN,488.61,486.4,487.95,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,484.6203553289364,NaN,NaN,NaN,484.79580571942085,482.882732292275,479.099177978884,480.0557146924569,478.14264126531106,NaN,477.38094655998566,475.4678731328398,NaN,477.1752222481642,475.26214882101834,NaN,92.51514862103264,82.31396974888261,81.75848473331104,NaN,87.41455918495762,NaN,NaN,NaN,NaN,0.914701634346026,NaN,0.7944254401659009,0.7295016050484411,NaN,NaN,0.9783347898771924,NaN,NaN,NaN,NaN,NaN
1706112000,487.96,488.5,487.48,488.33,476.47205840071877,448.5812527363185,NaN,475.8816934820903,448.5812527363185,NaN,487.96,488.5,487.48,488.33,NaN,NaN,488.5,487.48,488.33,NaN,488.5,487.48,488.33,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,485.37899236319606,NaN,NaN,NaN,485.4136339780161,483.50847128514175,479.5250301659125,480.47761151234965,478.5724488194753,NaN,477.6472384051369,475.74207571226253,NaN,477.42463974715594,475.5194770542816,NaN,93.07382219769241,84.14028376774273,82.0277155853281,NaN,88.60705298271756,NaN,NaN,NaN,NaN,1.1518611900244575,NaN,0.9478376537221114,0.7925349467044482,NaN,NaN,1.0200370194510766,NaN,NaN,NaN,NaN,NaN
1706117400,488.34,488.775,486.92,487.32,476.7029991015275,448.5812527363185,NaN,476.07786788021133,448.5812527363185,NaN,488.34,488.775,486.92,487.32,NaN,NaN,488.775,486.92,487.32,NaN,488.775,486.92,487.32,0,0,0,0,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,485.70351500030756,NaN,NaN,NaN,485.8600708984698,483.95355483252416,479.8998944193063,480.8531524522791,478.94663638633347,NaN,477.8944572755565,475.9879412096108,NaN,477.6562571345003,475.74974106855467,NaN,75.17689879675865,82.68556282485154,82.12705441827958,NaN,78.93123081080509,NaN,NaN,NaN,NaN,1.1286666514957726,NaN,1.0272238795928426,0.8881202404105303,NaN,NaN,1.0462244585424627,NaN,NaN,NaN,NaN,NaN
1706122800,487.31,487.38,485.4,485.52,476.8969640610963,448.5812527363185,NaN,476.24454844392267,448.5812527363185,NaN,487.31,487.38,485.4,485.52,NaN,NaN,487.38,485.4,485.52,NaN,487.38,485.4,485.52,0,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,485.7547623895989,NaN,NaN,NaN,486.0544400140466,484.14520910876047,480.19565610859723,481.1502715612403,479.2410406559542,NaN,478.1030090987613,476.19377819347517,NaN,477.85157951373935,475.94234860845324,NaN,53.270536061017566,77.51815746895491,81.08687210644842,NaN,65.39434676498624,NaN,NaN,NaN,NaN,0.8361628986252185,NaN,0.9518371636399441,0.939710095312124,NaN,NaN,1.0370992057447845,NaN,NaN,NaN,NaN,NaN
1706128200,485.51,486.4,485,485.4,477.0862174303683,449.0325517412937,NaN,476.40774691720486,449.0325517412937,NaN,485.51,486.4,485,485.4,NaN,NaN,486.4,485,485.4,NaN,486.4,485,485.4,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,485.79160738183145,NaN,NaN,NaN,486.1906932747248,484.2851546784915,480.4783333333334,481.4311026314501,479.52556403521675,NaN,478.30370975677414,476.3981711605408,NaN,478.038986728485,476.13344813225166,NaN,52.056993703975635,72.80985968667717,79.07907461996979,NaN,62.4334266953264,NaN,NaN,NaN,NaN,0.5337500371859202,NaN,0.7858639931113013,0.9120979798261435,NaN,NaN,1.002511944382528,NaN,NaN,NaN,NaN,NaN
1706193000,487.56,488.305,486.77,487.17,477.3065831087154,449.0325517412937,NaN,476.59639459776855,449.0325517412937,NaN,487.56,488.305,486.77,487.17,NaN,NaN,488.305,486.77,487.17,NaN,488.305,486.77,487.17,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,485.9745404996024,NaN,NaN,NaN,486.486178169463,484.567739959192,480.82031674208133,481.77953584721683,479.86109763694583,NaN,478.546682812268,476.628244601997,NaN,478.2658022138509,476.3473640035799,NaN,65.83355732468797,71.07467271401413,76.89942657083894,NaN,68.45411501935105,NaN,NaN,NaN,NaN,0.4888798419392515,NaN,0.656776258177509,0.8281840338642699,NaN,NaN,0.9694138394663924,NaN,0.5105747372375049,NaN,NaN,NaN
1706198400,487.19,488.105,486.415,486.64,477.51461096136586,449.0325517412937,NaN,476.7749712272461,449.0325517412937,NaN,487.19,488.105,486.415,486.64,NaN,NaN,488.105,486.415,486.64,NaN,488.105,486.415,486.64,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,486.08354079018864,NaN,NaN,NaN,486.68690437022445,484.76906054205625,481.13187028657615,482.09079220066025,480.17294837249204,NaN,478.7697845271706,476.8519406990024,NaN,478.47353287544996,476.55568904728176,NaN,59.67226247385162,68.33685759646866,74.34617404791813,NaN,64.00456003516014,NaN,NaN,NaN,NaN,0.46391263723393195,NaN,0.5393443823343091,0.7012779778873085,NaN,NaN,0.9286005942133605,NaN,0.44058158723214547,NaN,NaN,NaN
1706203800,486.65,487.31,485.78,485.96,477.7075552560646,449.0325517412937,NaN,476.94124721080425,449.0325517412937,NaN,486.65,487.31,485.78,485.96,NaN,NaN,487.31,485.78,485.96,NaN,487.31,485.78,485.96,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,486.1219730643054,NaN,NaN,NaN,486.78885880605446,484.8733634161679,481.4086500754147,482.366397770358,480.4509023804714,NaN,478.9758089194331,477.06031352954653,NaN,478.6653029510079,476.7498075611213,NaN,52.15688793446997,64.4494765871952,71.24160327666041,NaN,58.303182260832585,NaN,NaN,NaN,NaN,0.33566928557547726,NaN,0.4207577563956382,0.5576587558563134,NaN,NaN,0.874065285335981,NaN,NaN,NaN,NaN,NaN
1706209200,485.96,486.89,485.39,486.53,477.9091446540879,449.0325517412937,NaN,477.1141972988841,449.0325517412937,NaN,485.96,486.89,485.39,486.53,NaN,NaN,486.89,485.39,486.53,NaN,486.89,485.39,486.53,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,486.19787855866525,NaN,NaN,NaN,486.9298997501577,485.01705931416996,481.69917797888394,482.6555981968778,480.7427577608901,NaN,479.1910930562014,477.27825262021366,NaN,478.8655648720818,476.95272443609406,NaN,57.5363916229497,62.00592965198025,68.07790298938662,NaN,59.77116063746497,NaN,NaN,NaN,NaN,0.2653393234303773,NaN,0.3468832610241824,0.43626236482713354,NaN,NaN,0.81677851183539,NaN,0.25640241777199435,NaN,NaN,NaN
1706214600,486.55,488.04,486.43,488.01,478.1363962264149,449.50632835820903,NaN,477.30773223722827,449.50632835820903,NaN,486.55,488.04,486.43,488.01,NaN,NaN,488.04,486.43,488.01,NaN,488.04,486.43,488.01,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,486.42997909674875,NaN,NaN,NaN,487.2099215421295,485.2984995105017,482.0385030165913,482.9942140324052,481.0827920007774,NaN,479.43495044354387,477.52352841191606,NaN,479.0921072422288,477.180685210601,NaN,68.55341710737991,62.01608331985158,65.63256267428491,NaN,65.28475021361575,NaN,NaN,NaN,NaN,0.3670296109465312,NaN,0.35858020164668003,0.3733096557659449,NaN,NaN,0.7728711010768188,NaN,NaN,NaN,NaN,NaN
1706279400,487.59,489.03,487.04,489.03,478.38030907457323,449.50632835820903,NaN,477.5146541397535,449.50632835820903,NaN,487.59,489.03,487.04,489.03,NaN,NaN,489.03,487.04,489.03,NaN,489.03,487.04,489.03,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,486.7736377627738,NaN,NaN,NaN,487.5754907185212,485.6612929072097,482.4081749622925,483.36527386794825,481.45107605663674,NaN,479.69920073607875,477.78500292476724,NaN,479.337407980229,477.4232101689175,NaN,74.10885627175082,63.31140417210053,64.28191444952623,NaN,68.71013022192568,NaN,NaN,NaN,NaN,0.5532402346698291,NaN,0.4372687787577888,0.37545074181874954,NaN,NaN,0.7447659983440504,NaN,NaN,NaN,NaN,NaN
1706284800,489.02,489.12,488.1,488.35,478.60885265049416,449.50632835820903,NaN,477.70910863182627,449.50632835820903,NaN,489.02,489.12,488.1,488.35,NaN,NaN,489.12,488.1,488.35,NaN,489.12,488.1,488.35,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,486.9751274554379,NaN,NaN,NaN,487.83378119145294,485.92750535825456,482.74226621417796,483.69540413077715,481.78912829757877,NaN,479.9414084825576,478.03513264935924,NaN,479.56199056709335,477.65571473389497,NaN,64.9320042012432,63.27286632697141,63.53532401898565,NaN,64.1024352641073,NaN,NaN,NaN,NaN,0.6005587738998391,NaN,0.4996847679665393,0.41292768429074184,NaN,NaN,0.7155819539200505,NaN,0.5914937867308367,NaN,NaN,NaN
1706290200,488.35,488.35,486.54,486.98,478.8091608265945,449.50632835820903,NaN,477.8807839107456,449.50632835820903,NaN,488.35,488.35,486.54,486.98,NaN,NaN,488.35,486.54,486.98,NaN,488.35,486.54,486.98,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,487.01924504822273,NaN,NaN,NaN,487.92739194678995,486.02026887192346,483.0128355957768,483.96639713321,482.05927405834353,NaN,480.1575505969747,478.2504275221082,NaN,479.76272236402775,477.85559928916126,NaN,49.97169416145592,61.02594152908912,62.59949711245333,NaN,55.49881784527252,NaN,NaN,NaN,NaN,0.43375807656250726,NaN,0.4731720887912123,0.4429360810056298,NaN,NaN,0.6700244871454012,NaN,NaN,NaN,NaN,NaN
1706295600,486.97,488.14,486.945,487.465,479.0165031446542,449.50632835820903,NaN,478.05816206694084,449.50632835820903,NaN,486.97,488.14,486.945,487.465,NaN,NaN,488.14,486.945,487.465,NaN,488.14,486.945,487.465,0,0,0,0,0,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,487.09298481257406,NaN,NaN,NaN,488.04843467936877,486.147237835251,483.2914781297134,484.2420765517723,482.34087970765455,NaN,480.3781189354189,478.47692209130116,NaN,479.9671015667131,478.06590472259535,NaN,54.431808535821624,60.04822306536973,61.71284079154751,NaN,57.24001580059568,NaN,NaN,NaN,NaN,0.29810272176729313,NaN,0.413487187311614,0.44796704274208254,NaN,NaN,0.621563487773842,NaN,0.26970897191176846,NaN,NaN,NaN
1706301000,487.48,487.68,487.03,487.47,479.221915543576,449.97003432835817,NaN,478.23388373458596,449.97003432835817,NaN,487.48,487.68,487.03,487.47,NaN,NaN,487.68,487.03,487.47,NaN,487.68,487.03,487.47,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,487.1487716293004,NaN,NaN,NaN,488.142445215616,486.25311033993944,483.5614856711916,484.50615310902987,482.6168182333533,NaN,480.59360074311917,478.7042658674426,NaN,480.1665829814143,478.2772481057377,NaN,54.48201073939569,59.05851823003103,60.9132452331212,NaN,56.77026448471336,NaN,NaN,NaN,NaN,0.22787968442537476,NaN,0.33200053847950056,0.4159444829774487,NaN,NaN,0.5726513376420372,NaN,0.20696504068217791,NaN,NaN,NaN
