time,open,high,low,close,LongExit WMA,200 Day Weighted Moving Average,Hull,LongExit WMA,200 Day Weighted Moving Average,Hull,Omega Candles (Open),Omega Candles (High,Omega Candles (Low),Omega Candles (Close),AlphaTrend,AlphaTrend Candles (Open),AlphaTrend Candles (High,AlphaTrend Candles (Low),AlphaTrend Candles (Close),AlphaTrend Candles (Open),AlphaTrend Candles (High,AlphaTrend Candles (Low),AlphaTrend Candles (Close),Signal 1. Long,Signal 2. Long,Signal 3. Long,Signal 4. Short,Signal 5. Short,Signal 6. Long,Signal 7. Short,Signal 8. Long,Upper Band 1,Upper Band 2,Upper Band 3,Upper Band 4,Upper Band 5,Upper Band 6,Upper Band 7,Lower Band 1,Lower Band 2,Lower Band 3,Lower Band 4,Lower Band 5,Lower Band 6,Lower Band 7,WMA (blue line),Colored Dots,Volatility-Adj.WMA,Hull,MA 1,MA 2,Plot,Plot,MA 3,Plot,Plot,MA 4,Plot,Plot,MA 5,Plot,Plot,LinReg of Src,Trend,Trend MA1,Signal 1,Signal 2,Trigger,EMA Avg,Plot,Plot,Trend,MA 1,LR of MA1,MA 2,LR of MA2,MA 3,LR of MA3,mA 4,LR of MA4,Red MMC 2,Red MMC 3,Green MMC 2,Green MMC 3
1710358200,45.91,46.25,45.67,45.95,46.18225911949686,29.109944278606964,NaN,45.07822806811508,29.109944278606964,NaN,45.91,46.25,45.67,45.95,NaN,NaN,46.25,45.67,45.95,NaN,46.25,45.67,45.95,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.59262388483957,NaN,NaN,NaN,47.79568681117247,46.43810266251174,48.88491779788838,49.563709872218745,48.20612572355801,NaN,47.268390222868135,45.9108060742074,NaN,46.86105119382723,45.503467045166495,NaN,35.77036714604385,40.15136407076878,42.1184166236891,NaN,37.960865608406316,NaN,NaN,NaN,NaN,-0.5183312359652655,NaN,-0.49436549685361847,-0.39169284042861846,NaN,NaN,-0.42237157420631843,NaN,NaN,NaN,-0.5098148016625288,-0.5098148016625288
1710423000,45.5,46.34,43.71,44.43,46.1985108715184,29.109944278606964,NaN,45.11043899001762,29.109944278606964,NaN,45.5,46.34,43.71,44.43,NaN,NaN,46.34,43.71,44.43,NaN,46.34,43.71,44.43,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.3190940958768,NaN,NaN,NaN,47.48287266235899,46.109934355184855,48.73372322775265,49.42019238133972,48.04725407416558,NaN,47.283174602777045,45.91023629560291,NaN,46.88498002510547,45.51204171793133,NaN,25.981059865832847,36.97745967547848,40.84616701368034,NaN,31.479259770655663,NaN,NaN,NaN,NaN,-0.613183280554613,NaN,-0.5651941308629228,-0.49036489279040846,NaN,NaN,-0.4639949958193062,NaN,NaN,NaN,NaN,NaN
1710428400,44.44,44.7,43.5,44.04,46.20611752021562,29.109944278606964,NaN,45.135446741045214,29.109944278606964,NaN,44.44,44.7,43.5,44.04,NaN,NaN,44.7,43.5,44.04,NaN,44.7,43.5,44.04,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.03244387237222,NaN,NaN,NaN,47.14936235678803,45.776953432685644,48.564014328808454,49.25021879085965,47.87780986675726,NaN,47.28091979973265,45.90851087563026,NaN,46.892321982266814,45.51991305816443,NaN,23.961979864403318,33.89848673504244,38.839816989409044,NaN,28.93023329972288,NaN,NaN,NaN,NaN,-0.7251143745208471,NaN,-0.6363120158325795,-0.5710355024671768,NaN,NaN,-0.5074556158300741,NaN,NaN,NaN,-0.7552378017809431,NaN
1710433800,44.05,44.35,43.16,43.97,46.211107816711575,29.109944278606964,NaN,45.15810334703464,29.109944278606964,NaN,44.05,44.35,43.16,43.97,NaN,NaN,44.35,43.16,43.97,NaN,44.35,43.16,43.97,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.765247311937976,NaN,NaN,NaN,46.83954238819092,45.46776755332955,48.389848416289595,49.07573583372028,47.70396099885891,NaN,47.2761678718805,45.90439303701913,NaN,46.89699523414226,45.52522039928089,NaN,23.567499983791066,31.171590717689085,36.45117507827037,NaN,27.369545350740076,NaN,NaN,NaN,NaN,-0.7600255552236703,NaN,-0.6921763089831136,-0.6347653973049117,NaN,NaN,-0.5449002387804789,NaN,NaN,NaN,-0.7624194319450339,NaN
1710439200,43.97,44.27,42.25,42.53,46.18761832884098,29.109944278606964,NaN,45.157551497357616,29.109944278606964,NaN,43.97,44.27,42.25,42.53,NaN,NaN,44.27,42.25,42.53,NaN,44.27,42.25,42.53,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.298703724872155,NaN,NaN,NaN,46.411132695303166,45.03085560879042,48.15861613876319,48.84875468201957,47.46847759550682,NaN,47.24559488661847,45.86531780010572,NaN,46.87775687209736,45.49747978558461,NaN,16.757388787816794,27.605603130127392,33.75722392255172,NaN,22.181495958972093,NaN,NaN,NaN,NaN,-0.8590875923613766,NaN,-0.7794699558423029,-0.7043385686996304,NaN,NaN,-0.5866133551019964,NaN,NaN,NaN,NaN,NaN
1710444600,42.55,43.635,42.18,43.53,46.18179460916441,29.282212437810934,NaN,45.17124627128596,29.282212437810934,NaN,42.55,43.635,42.18,43.53,NaN,NaN,43.635,42.18,43.53,NaN,43.635,42.18,43.53,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.91078506657024,NaN,NaN,NaN,46.113491119812124,44.731011804164496,47.965898190045245,48.65713784786906,47.27465853222143,NaN,47.23160153453326,45.84912221888563,NaN,46.87303426698823,45.4905549513406,NaN,32.91223312279702,27.6572963022165,31.620413900563513,NaN,30.28476471250676,NaN,NaN,NaN,NaN,-0.8297592837885072,NaN,-0.8031285704443846,-0.7580788317206488,NaN,NaN,-0.6124416139794935,NaN,NaN,NaN,NaN,NaN
1710509400,41.81,44.14,41.63,43.28,46.17003557951482,29.282212437810934,NaN,45.179985085143855,29.282212437810934,NaN,41.81,44.14,41.63,43.28,NaN,NaN,44.14,41.63,43.28,NaN,44.14,41.63,43.28,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.54085567340684,NaN,NaN,NaN,45.81362933726897,44.41736481477782,47.76275037707391,48.46088263831948,47.06461811582833,NaN,47.217481303955445,45.821216781464294,NaN,46.86816784076039,45.47190331826924,NaN,31.10147940748591,27.910066555930506,30.0148526008058,NaN,29.50577298170821,NaN,NaN,NaN,NaN,-0.7365780114081867,NaN,-0.7808712602025357,-0.7843985419473081,NaN,NaN,-0.6258032444488589,NaN,NaN,NaN,-0.7094029724132866,NaN
1710514800,43.3,43.54,42.68,43.01,46.15226756513926,29.282212437810934,NaN,45.18361409277744,29.282212437810934,NaN,43.3,43.54,42.68,43.01,NaN,NaN,43.54,42.68,43.01,NaN,43.54,42.68,43.01,0,0,0,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.17443722399135,NaN,NaN,NaN,45.4939803538378,44.102218476571565,47.5488484162896,48.24472935492272,46.852967477656485,NaN,47.18785695378146,45.79609507651523,NaN,46.84814850377238,45.456386626506145,NaN,29.031453344429394,27.852352174357947,28.87412216220713,NaN,28.44190275939367,NaN,NaN,NaN,NaN,-0.6728872431559125,NaN,-0.7373870551711577,-0.7789805798431343,NaN,NaN,-0.6292047182487503,NaN,NaN,NaN,-0.6546293785272255,NaN
1710520200,43.01,43.55,42.79,43.37,46.140481581311775,29.282212437810934,NaN,45.191756312389906,29.282212437810934,NaN,43.01,43.55,42.79,43.37,NaN,NaN,43.55,42.79,43.37,NaN,43.55,42.79,43.37,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.86853639940723,NaN,NaN,NaN,45.230236632170765,43.84403237367719,47.351349170437416,48.044451299684205,46.65824704119063,NaN,47.164221001537975,45.7780167430444,NaN,46.833583710558564,45.447379452064986,NaN,35.86164038732467,29.057826580320537,28.4566515300307,NaN,32.4597334838226,NaN,NaN,NaN,NaN,-0.5740596838776378,NaN,-0.6603252310319002,-0.738800231239302,NaN,NaN,-0.6198755486998015,NaN,NaN,NaN,-0.5337748365528441,NaN
1710525600,43.37,43.54,42.92,43.24,46.125407187780766,29.282212437810934,NaN,45.19695196711686,29.282212437810934,NaN,43.37,43.54,42.92,43.24,NaN,NaN,43.54,42.92,43.24,NaN,43.54,42.92,43.24,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.529980900220636,NaN,NaN,NaN,44.97165713134613,43.59249491543749,47.15199472096531,47.84157582891963,46.462413613010995,NaN,47.13630296783229,45.75714075192366,NaN,46.814988295735084,45.43582607982645,NaN,34.4259058120887,30.038628605392642,28.620657217216127,NaN,32.23226720874067,NaN,NaN,NaN,NaN,-0.4786365622262683,NaN,-0.5709372427555011,-0.6700602203774944,NaN,NaN,-0.6032918781039645,NaN,NaN,NaN,-0.4510674250629805,NaN
1710531000,43.24,43.29,42.58,42.68,46.0990084456424,29.44559253731344,NaN,45.19268079859073,29.44559253731344,NaN,43.24,43.29,42.58,42.68,NaN,NaN,43.29,42.58,42.68,NaN,43.29,42.58,42.68,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.22297644208689,NaN,NaN,NaN,44.686590296874776,43.313409703125224,46.93525339366516,47.62184369053993,46.24866309679038,NaN,47.09679227457307,45.72361168082352,NaN,46.78559874251717,45.41241814876762,NaN,28.523008141893158,29.9633390362457,28.927021947717574,NaN,29.24317358906943,NaN,NaN,NaN,NaN,-0.4513906820860119,NaN,-0.5121344994910554,-0.5929694697339664,NaN,NaN,-0.5871775388356641,NaN,NaN,NaN,-0.45155231059752765,NaN
1710768600,44.71,45.26,43.72,43.87,46.09443899371069,29.44559253731344,NaN,45.20572025836757,29.44559253731344,NaN,44.71,45.26,43.72,43.87,NaN,NaN,45.26,43.72,43.87,NaN,45.26,43.72,43.87,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.14137176830744,NaN,NaN,NaN,44.56967462782415,43.181845840012095,46.76831598793364,47.46223038183967,46.07440159402761,NaN,47.09124891946882,45.70342013165676,NaN,46.788353387616716,45.40052459980466,NaN,50.26788623476777,33.97343382951506,30.276382041190633,NaN,42.120660032141416,NaN,NaN,NaN,NaN,-0.3258779449832498,NaN,-0.4131196253395013,-0.5058469142656288,NaN,NaN,-0.5576595937650645,NaN,NaN,NaN,NaN,NaN
1710774000,43.88,43.96,42.68,43.14,46.07525858041331,29.44559253731344,NaN,45.20686423957719,29.44559253731344,NaN,43.88,43.96,42.68,43.14,NaN,NaN,43.96,42.68,43.14,NaN,43.96,42.68,43.14,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.97611984981876,NaN,NaN,NaN,44.39325501604885,43.005224516114914,46.57667269984916,47.27068794981613,45.882657449882196,NaN,47.06253029309763,45.6744997931637,NaN,46.76927383038028,45.381243330446345,NaN,41.07026777974288,35.869655696981084,31.935270575931124,NaN,38.46996173836198,NaN,NaN,NaN,NaN,-0.24921262219622756,NaN,-0.33694816188048404,-0.4210679475409969,NaN,NaN,-0.5289875886046121,NaN,NaN,NaN,-0.24229855220628593,NaN
1710779400,43.15,43.27,42.33,42.96,46.05199281221922,29.44559253731344,NaN,45.20462125660598,29.44559253731344,NaN,43.15,43.27,42.33,42.96,NaN,NaN,43.27,42.33,42.96,NaN,43.27,42.33,42.96,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.819956795331365,NaN,NaN,NaN,44.22932112085911,42.84483092592451,46.3836342383107,47.075879335778,45.6913891408434,NaN,47.02725098848351,45.64276079354891,NaN,46.74423790968652,45.35974771475192,NaN,38.96093534009835,37.07130279514191,33.53318248049219,NaN,38.01611906762013,NaN,NaN,NaN,NaN,-0.24015471967451418,NaN,-0.28719350391031023,-0.3486384449756031,NaN,NaN,-0.5030802696889864,NaN,NaN,NaN,-0.2390828034086283,NaN
1710784800,42.96,43.48,42.77,43.07,46.03020772686433,29.44559253731344,NaN,45.20344932472106,29.44559253731344,NaN,42.96,43.48,42.77,43.07,NaN,NaN,43.48,42.77,43.07,NaN,43.48,42.77,43.07,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.70668890482327,NaN,NaN,NaN,44.11495864064467,42.73650334765942,46.200686274509806,46.88991392100243,45.51145862801718,NaN,46.99146917815685,45.6130138851716,NaN,46.71943537335696,45.34098008037171,NaN,41.176428004529924,38.39588609853928,35.14222993549931,NaN,39.7861570515346,NaN,NaN,NaN,NaN,-0.21753574590685076,NaN,-0.24631145273219535,-0.29065887743441643,NaN,NaN,-0.477867938031643,NaN,NaN,NaN,-0.206762217155962,-0.206762217155962
1710790200,43.08,43.26,42.36,42.485,45.99669667565141,29.605994029850745,NaN,45.19268843217853,29.605994029850745,NaN,43.08,43.26,42.36,42.485,NaN,NaN,43.26,42.36,42.485,NaN,43.26,42.36,42.485,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.56654310101,NaN,NaN,NaN,43.96009238757156,42.58552164751615,46.0010980392157,46.6883834092434,45.313812669187996,NaN,46.94309222885371,45.568521488798304,NaN,46.68398204567911,45.309411305623705,NaN,33.432291231224696,37.86846200284998,36.27844129911129,NaN,35.65037661703734,NaN,NaN,NaN,NaN,-0.2380810212814192,NaN,-0.23737581747727698,-0.25355600831364755,NaN,NaN,-0.4594311909199758,NaN,NaN,NaN,NaN,NaN
1710855000,40.72,41.2,38.95,39.65,45.90907960467206,29.605994029850745,NaN,45.138018555490326,29.605994029850745,NaN,40.72,41.2,38.95,39.65,NaN,NaN,41.2,38.95,39.65,NaN,41.2,38.95,39.65,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.0367826591952,NaN,NaN,NaN,43.53947489936836,42.139764866713506,45.698734539969834,46.39858955629726,44.99887952364241,NaN,46.849934124259256,45.450224091604404,NaN,46.608934620999484,45.20922458834463,NaN,15.967954915574708,34.15624842961656,36.17206980872597,NaN,25.062101672595634,NaN,NaN,NaN,NaN,-0.5111664333957648,NaN,-0.3703406463983924,-0.2813815378791218,NaN,NaN,-0.47317669255293454,NaN,NaN,NaN,NaN,NaN
1710860400,39.67,40.79,39.37,40.665,45.8405245283019,29.605994029850745,NaN,45.09875091015855,29.605994029850745,NaN,39.67,40.79,39.37,40.665,NaN,NaN,40.79,39.37,40.665,NaN,40.79,39.37,40.665,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.767284928927154,NaN,NaN,NaN,43.25283020885421,41.85149727652591,45.443033936651595,46.143700402815746,44.742367470487444,NaN,46.76505043418433,45.36371750185603,NaN,46.54119099446605,45.13985806213775,NaN,31.37045701672588,33.51964477462719,35.76692501672145,NaN,32.44505089567653,NaN,NaN,NaN,NaN,-0.6585120020748102,NaN,-0.4874991787297622,-0.3569773368363866,NaN,NaN,-0.4890466164844196,NaN,NaN,NaN,-0.6678282839014287,NaN
1710865800,40.67,41.95,40.67,41.45,45.78665049415993,29.605994029850745,NaN,45.07124192601291,29.605994029850745,NaN,40.67,41.95,40.67,41.45,NaN,NaN,41.95,40.67,41.45,NaN,41.95,40.67,41.45,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.64669567961376,NaN,NaN,NaN,43.07879747694111,41.67734287393609,45.22243137254902,45.92315867405153,44.52170407104651,NaN,46.694537105836595,45.293082502831574,NaN,46.48737779566244,45.08592319265742,NaN,41.347811959279554,34.65457831515127,35.54497015176103,NaN,38.00119513721541,NaN,NaN,NaN,NaN,-0.5783066163430893,NaN,-0.531528228502286,-0.43591248017370865,NaN,NaN,-0.4938284937899426,NaN,NaN,NaN,NaN,NaN
1710871200,41.46,41.88,40.67,40.87,45.721513207547154,29.605994029850745,NaN,45.03461843805049,29.605994029850745,NaN,41.46,41.88,40.67,40.87,NaN,NaN,41.88,40.67,40.87,NaN,41.88,40.67,40.87,0,0,0,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.45253561388077,NaN,NaN,NaN,42.86961479456936,41.46886473759439,44.983895173454,45.68427020194149,44.283520144966516,NaN,46.61040637710941,45.20965632013444,NaN,46.42188823603464,45.02113817905967,NaN,36.62672513253787,34.83138385859588,35.20818667547585,NaN,35.72905449556687,NaN,NaN,NaN,NaN,-0.5136433028633007,NaN,-0.545975173147481,-0.5006678515928277,NaN,NaN,-0.4956107749207385,NaN,NaN,NaN,-0.5036920630129913,NaN
1710876600,40.86,41.41,40.79,41.36,45.66526001796946,29.754187064676618,NaN,45.0052797416324,29.754187064676618,NaN,40.86,41.41,40.79,41.36,NaN,NaN,41.41,40.79,41.36,NaN,41.41,40.79,41.36,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.33989835002308,NaN,NaN,NaN,42.72958829574647,41.33602573934125,44.76796078431372,45.46474206251633,44.071179506111115,NaN,46.531832824594375,45.13827026818916,NaN,46.362041296172066,44.96847873976685,NaN,43.201429008809875,36.16357521008176,35.25756485732385,NaN,39.68250210944582,NaN,NaN,NaN,NaN,-0.4271355377054154,NaN,-0.5023485320817528,-0.5278039706879474,NaN,NaN,-0.48738111934962647,NaN,NaN,NaN,NaN,NaN
1710941400,41.6,41.86,40.88,41.28,45.60694932614556,29.754187064676618,NaN,44.97448361714621,29.754187064676618,NaN,41.6,41.86,40.88,41.28,NaN,NaN,41.86,40.88,41.28,NaN,41.86,40.88,41.28,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.233954483255964,NaN,NaN,NaN,42.59882919641474,41.208422265573574,44.55199622926092,45.247199694681505,43.85679276384034,NaN,46.452357052628656,45.06195012178749,NaN,46.302152791566144,44.91174586072498,NaN,42.34082276471167,37.07241231960586,35.561444168118065,NaN,39.70661754215877,NaN,NaN,NaN,NaN,-0.33785569377418057,NaN,-0.42421331026346915,-0.5058261440959899,NaN,NaN,-0.4717716899601866,NaN,NaN,NaN,-0.3123549031354571,NaN
1710946800,41.29,41.61,40.93,41.26,45.54728194070081,29.754187064676618,NaN,44.943346917204934,29.754187064676618,NaN,41.29,41.61,40.93,41.26,NaN,NaN,41.61,40.93,41.26,NaN,41.61,40.93,41.26,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.12852247358764,NaN,NaN,NaN,42.48006160620498,41.09607874467222,44.33946304675716,45.03145447752354,43.64747161599078,NaN,46.36956811917369,44.985585257640935,NaN,46.23927337146719,44.855290509934434,NaN,42.08928731113517,38.07964413702616,36.13820198564757,NaN,40.084465724080665,NaN,NaN,NaN,NaN,-0.27304939742591233,NaN,-0.34826030460948754,-0.44273844919610195,NaN,NaN,-0.45133470213462695,NaN,NaN,NaN,-0.25339664457114,NaN
1710952200,41.26,41.31,40.63,41.05,45.482498652291106,29.754187064676618,NaN,44.90896065766294,29.754187064676618,NaN,41.26,41.31,40.63,41.05,NaN,NaN,41.31,40.63,41.05,NaN,41.31,40.63,41.05,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.01025469281941,NaN,NaN,NaN,42.34664777376865,40.969024740851225,44.12585897435898,44.81467049081769,43.43704745790026,NaN,46.28145048132301,44.903827448405586,NaN,46.17131016874982,44.79368713583239,NaN,39.15817222183216,38.535418310366055,36.866347851008335,NaN,38.84679526609911,NaN,NaN,NaN,NaN,-0.2398383017673306,NaN,-0.2931569035089538,-0.3710456232395965,NaN,NaN,-0.43006291822894327,NaN,NaN,NaN,-0.23305913036542591,NaN
1710957600,41.05,43.43,40.96,43.42,45.46146379155436,29.754187064676618,NaN,44.91062842043452,29.754187064676618,NaN,41.05,43.43,40.96,43.42,NaN,NaN,43.43,40.96,43.42,NaN,43.43,40.96,43.42,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.09576930921041,NaN,NaN,NaN,42.48708734866255,41.096070546074294,44.0113197586727,44.706828159966825,43.31581135737857,NaN,46.25152439119525,44.86050758860699,NaN,46.156972192848485,44.76595539026023,NaN,68.68875203293098,44.35680268787421,38.98354637404967,NaN,56.52277736040259,NaN,NaN,NaN,NaN,-0.004803163964929524,NaN,-0.14395796268807146,-0.2683175189579314,NaN,NaN,-0.3833024902127003,NaN,NaN,NaN,NaN,NaN
1710963000,43.42,43.8,42.9,43.46,45.439923989218315,29.92112338308458,NaN,44.912428890193794,29.92112338308458,NaN,43.42,43.8,42.9,43.46,NaN,NaN,43.8,42.9,43.46,NaN,43.8,42.9,43.46,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.18053299839213,NaN,NaN,NaN,42.622216767573576,41.23521013301121,43.903975113122186,44.59747843040337,43.210471795841,NaN,46.21330239155008,44.82629575698771,NaN,46.1334273064995,44.74642067193713,NaN,68.99355180191887,49.73338113195467,41.992507517630244,NaN,59.36346646693677,NaN,NaN,NaN,NaN,0.22975800934956916,NaN,0.0245897810400488,-0.13622231445813354,NaN,NaN,-0.3246295831026778,NaN,NaN,NaN,NaN,NaN
1711027800,47.62,48.07,46.631,47.79,45.49881185983826,29.92112338308458,NaN,44.9798300645919,29.92112338308458,NaN,47.62,48.07,46.631,47.79,NaN,NaN,48.07,46.631,47.79,NaN,48.07,46.631,47.79,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.76528461436867,NaN,NaN,NaN,43.2309291320616,41.80708256384485,43.96795022624435,44.67987351035272,43.256026942135975,NaN,46.28353405625228,44.85968748803553,NaN,46.210735143946636,44.78688857572989,NaN,86.30767680609597,57.611413930054724,46.37260538539124,NaN,71.95954536807534,NaN,NaN,NaN,NaN,0.7262067678273306,NaN,0.3659981478479324,0.07601788541357146,NaN,NaN,-0.21808308607817953,NaN,NaN,NaN,NaN,NaN
1711033200,47.79,48.75,47.46,48.625,45.571147169811326,29.92112338308458,NaN,45.058743863769806,29.92112338308458,NaN,47.79,48.75,47.46,48.625,NaN,NaN,48.75,47.46,48.625,NaN,48.75,47.46,48.625,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.449599230789964,NaN,NaN,NaN,43.883244080507055,42.45944597797248,44.065873303167415,44.7777723544347,43.35397425190013,NaN,46.35106841798304,44.92727031544847,NaN,46.283046221078614,44.85924811854404,NaN,87.87452561542348,64.49542429547758,51.695454233992706,NaN,76.18497495545053,NaN,NaN,NaN,NaN,1.2092323211603169,NaN,0.7560827336222763,0.368665434571545,NaN,NaN,-0.0859214665419528,NaN,NaN,NaN,NaN,NaN
1711038600,48.63,48.75,47.33,47.43,45.618515723270455,29.92112338308458,NaN,45.1180281855549,29.92112338308458,NaN,48.63,48.75,47.33,47.43,NaN,NaN,48.75,47.33,47.43,NaN,48.75,47.33,47.43,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.86296811898299,NaN,NaN,NaN,44.378993569526536,42.95381344801731,44.12217119155354,44.834761252308155,43.40958113079893,NaN,46.39342279797321,44.96824267646398,NaN,46.33110578402507,44.90592566251584,NaN,73.44158937444288,67.72791773347309,56.82359580939577,NaN,70.584753553958,NaN,NaN,NaN,NaN,1.3171193504161114,NaN,1.0275445526826643,0.6795378603891241,NaN,NaN,0.036953341134011344,NaN,1.3048354971383418,NaN,NaN,NaN
1711044000,47.43,47.43,46.07,46.68,45.64954465408804,29.92112338308458,NaN,45.164599647680575,29.92112338308458,NaN,47.43,47.43,46.07,46.68,NaN,NaN,47.43,46.07,46.68,NaN,47.43,46.07,46.68,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.16910001679716,NaN,NaN,NaN,44.76768100225233,43.3417926819582,44.155920060331816,44.86886422047888,43.44297590018475,NaN,46.418619312682324,44.99273099238819,NaN,46.36248881423511,44.93660049394097,NaN,65.35699260589334,68.90696126054755,61.217407526225905,NaN,67.13197693322044,NaN,NaN,NaN,NaN,1.1670733648803473,NaN,1.127598997113804,0.9332974555293839,NaN,NaN,0.1375717337676427,NaN,NaN,NaN,NaN,NaN
1711049400,46.68,46.8,46.29,46.29,45.67115938903863,30.115951243781094,NaN,45.2039438637698,30.115951243781094,NaN,46.68,46.8,46.29,46.29,NaN,NaN,46.8,46.29,46.29,NaN,46.8,46.29,46.29,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.50646205819556,NaN,NaN,NaN,45.09420451386724,43.67696507677604,44.18144117647059,44.89006089501619,43.472821457924994,NaN,46.42985262407895,45.01261318698775,NaN,46.37977910758423,44.96253967049303,NaN,61.15610824223802,68.7998391310782,64.54407858247713,NaN,64.97797368665812,NaN,NaN,NaN,NaN,0.9412439482692486,NaN,1.083254767669491,1.073673218759373,NaN,NaN,0.21390958143389044,NaN,NaN,NaN,NaN,NaN
